Lag,q,Moment,Observations,Table,Population,LagType,TrainEnd,MaxLag
63,4.0,2.0676612379675166,5351180,equity_parkinson_variance,global,observation,2016-01-01,400
64,1.0,0.580331270181707,5349655,equity_parkinson_variance,global,observation,2016-01-01,400
64,1.5,0.5573419961300967,5349655,equity_parkinson_variance,global,observation,2016-01-01,400
64,2.0,0.5994590245357617,5349655,equity_parkinson_variance,global,observation,2016-01-01,400
64,3.0,0.9352281459284918,5349655,equity_parkinson_variance,global,observation,2016-01-01,400
64,4.0,2.0726620424475493,5349655,equity_parkinson_variance,global,observation,2016-01-01,400
65,1.0,0.5821121741336563,5348130,equity_parkinson_variance,global,observation,2016-01-01,400
65,1.5,0.5597308637339625,5348130,equity_parkinson_variance,global,observation,2016-01-01,400
65,2.0,0.6024995902700601,5348130,equity_parkinson_variance,global,observation,2016-01-01,400
65,3.0,0.9402023083448481,5348130,equity_parkinson_variance,global,observation,2016-01-01,400
65,4.0,2.0821810013082804,5348130,equity_parkinson_variance,global,observation,2016-01-01,400
66,1.0,0.583302862801867,5346605,equity_parkinson_variance,global,observation,2016-01-01,400
66,1.5,0.5613636811804325,5346605,equity_parkinson_variance,global,observation,2016-01-01,400
66,2.0,0.6046951111040412,5346605,equity_parkinson_variance,global,observation,2016-01-01,400
66,3.0,0.9445237316447236,5346605,equity_parkinson_variance,global,observation,2016-01-01,400
66,4.0,2.093730000695656,5346605,equity_parkinson_variance,global,observation,2016-01-01,400
67,1.0,0.5844508725341913,5345080,equity_parkinson_variance,global,observation,2016-01-01,400
67,1.5,0.5628762716449834,5345080,equity_parkinson_variance,global,observation,2016-01-01,400
67,2.0,0.6067352261936895,5345080,equity_parkinson_variance,global,observation,2016-01-01,400
67,3.0,0.9491829195282341,5345080,equity_parkinson_variance,global,observation,2016-01-01,400
67,4.0,2.1081499939507515,5345080,equity_parkinson_variance,global,observation,2016-01-01,400
68,1.0,0.5845499603103858,5343555,equity_parkinson_variance,global,observation,2016-01-01,400
68,1.5,0.5629654989855055,5343555,equity_parkinson_variance,global,observation,2016-01-01,400
68,2.0,0.6066534520832068,5343555,equity_parkinson_variance,global,observation,2016-01-01,400
68,3.0,0.9474254662528147,5343555,equity_parkinson_variance,global,observation,2016-01-01,400
68,4.0,2.0994503123090964,5343555,equity_parkinson_variance,global,observation,2016-01-01,400
69,1.0,0.5858902853055368,5342030,equity_parkinson_variance,global,observation,2016-01-01,400
69,1.5,0.5647876533130676,5342030,equity_parkinson_variance,global,observation,2016-01-01,400
69,2.0,0.6090467356949038,5342030,equity_parkinson_variance,global,observation,2016-01-01,400
69,3.0,0.9515743220808216,5342030,equity_parkinson_variance,global,observation,2016-01-01,400
69,4.0,2.106172766084051,5342030,equity_parkinson_variance,global,observation,2016-01-01,400
70,1.0,0.5868940631554683,5340505,equity_parkinson_variance,global,observation,2016-01-01,400
70,1.5,0.5659216462245839,5340505,equity_parkinson_variance,global,observation,2016-01-01,400
70,2.0,0.6103069016045418,5340505,equity_parkinson_variance,global,observation,2016-01-01,400
70,3.0,0.9532568582669922,5340505,equity_parkinson_variance,global,observation,2016-01-01,400
70,4.0,2.1076503576508405,5340505,equity_parkinson_variance,global,observation,2016-01-01,400
71,1.0,0.5870103834373056,5338980,equity_parkinson_variance,global,observation,2016-01-01,400
71,1.5,0.5662162662047013,5338980,equity_parkinson_variance,global,observation,2016-01-01,400
71,2.0,0.6108904410531134,5338980,equity_parkinson_variance,global,observation,2016-01-01,400
71,3.0,0.955281973591957,5338980,equity_parkinson_variance,global,observation,2016-01-01,400
71,4.0,2.1161342172567332,5338980,equity_parkinson_variance,global,observation,2016-01-01,400
72,1.0,0.5878746550309258,5337455,equity_parkinson_variance,global,observation,2016-01-01,400
72,1.5,0.5674219998776965,5337455,equity_parkinson_variance,global,observation,2016-01-01,400
72,2.0,0.6125086284078048,5337455,equity_parkinson_variance,global,observation,2016-01-01,400
72,3.0,0.9582056223789539,5337455,equity_parkinson_variance,global,observation,2016-01-01,400
72,4.0,2.122425289645131,5337455,equity_parkinson_variance,global,observation,2016-01-01,400
73,1.0,0.588319404307346,5335930,equity_parkinson_variance,global,observation,2016-01-01,400
73,1.5,0.56800935801075,5335930,equity_parkinson_variance,global,observation,2016-01-01,400
73,2.0,0.6132444654737584,5335930,equity_parkinson_variance,global,observation,2016-01-01,400
73,3.0,0.9590918144365941,5335930,equity_parkinson_variance,global,observation,2016-01-01,400
73,4.0,2.120407204297961,5335930,equity_parkinson_variance,global,observation,2016-01-01,400
74,1.0,0.5892662780116914,5334405,equity_parkinson_variance,global,observation,2016-01-01,400
74,1.5,0.5693403101305882,5334405,equity_parkinson_variance,global,observation,2016-01-01,400
74,2.0,0.6150969269375547,5334405,equity_parkinson_variance,global,observation,2016-01-01,400
74,3.0,0.963230561956621,5334405,equity_parkinson_variance,global,observation,2016-01-01,400
74,4.0,2.1328853061109774,5334405,equity_parkinson_variance,global,observation,2016-01-01,400
75,1.0,0.5903234074278332,5332880,equity_parkinson_variance,global,observation,2016-01-01,400
75,1.5,0.5706838879694942,5332880,equity_parkinson_variance,global,observation,2016-01-01,400
75,2.0,0.616626500367217,5332880,equity_parkinson_variance,global,observation,2016-01-01,400
75,3.0,0.9642338768113284,5332880,equity_parkinson_variance,global,observation,2016-01-01,400
75,4.0,2.127689600538985,5332880,equity_parkinson_variance,global,observation,2016-01-01,400
76,1.0,0.5911981508724513,5331355,equity_parkinson_variance,global,observation,2016-01-01,400
76,1.5,0.5719341059986107,5331355,equity_parkinson_variance,global,observation,2016-01-01,400
76,2.0,0.6184333164719885,5331355,equity_parkinson_variance,global,observation,2016-01-01,400
76,3.0,0.9684587653876254,5331355,equity_parkinson_variance,global,observation,2016-01-01,400
76,4.0,2.1383970416169236,5331355,equity_parkinson_variance,global,observation,2016-01-01,400
77,1.0,0.5919264100747521,5329830,equity_parkinson_variance,global,observation,2016-01-01,400
77,1.5,0.5727169388720909,5329830,equity_parkinson_variance,global,observation,2016-01-01,400
77,2.0,0.6192557397479479,5329830,equity_parkinson_variance,global,observation,2016-01-01,400
77,3.0,0.9696959126917627,5329830,equity_parkinson_variance,global,observation,2016-01-01,400
77,4.0,2.142756423596294,5329830,equity_parkinson_variance,global,observation,2016-01-01,400
78,1.0,0.5924020438476753,5328305,equity_parkinson_variance,global,observation,2016-01-01,400
78,1.5,0.5735452427064414,5328305,equity_parkinson_variance,global,observation,2016-01-01,400
78,2.0,0.6205311418752929,5328305,equity_parkinson_variance,global,observation,2016-01-01,400
78,3.0,0.9723802450245267,5328305,equity_parkinson_variance,global,observation,2016-01-01,400
78,4.0,2.1481913096869287,5328305,equity_parkinson_variance,global,observation,2016-01-01,400
79,1.0,0.5928714398932733,5326780,equity_parkinson_variance,global,observation,2016-01-01,400
79,1.5,0.5740096436262966,5326780,equity_parkinson_variance,global,observation,2016-01-01,400
79,2.0,0.620901669053987,5326780,equity_parkinson_variance,global,observation,2016-01-01,400
79,3.0,0.9721897832732787,5326780,equity_parkinson_variance,global,observation,2016-01-01,400
79,4.0,2.1473678124189526,5326780,equity_parkinson_variance,global,observation,2016-01-01,400
80,1.0,0.5932333601899372,5325255,equity_parkinson_variance,global,observation,2016-01-01,400
80,1.5,0.5743445690347937,5325255,equity_parkinson_variance,global,observation,2016-01-01,400
80,2.0,0.6211268153497781,5325255,equity_parkinson_variance,global,observation,2016-01-01,400
80,3.0,0.9715560083476428,5325255,equity_parkinson_variance,global,observation,2016-01-01,400
80,4.0,2.14216353091822,5325255,equity_parkinson_variance,global,observation,2016-01-01,400
81,1.0,0.5937961796855987,5323730,equity_parkinson_variance,global,observation,2016-01-01,400
81,1.5,0.5752282058356252,5323730,equity_parkinson_variance,global,observation,2016-01-01,400
81,2.0,0.622503611549857,5323730,equity_parkinson_variance,global,observation,2016-01-01,400
81,3.0,0.9750520237463921,5323730,equity_parkinson_variance,global,observation,2016-01-01,400
81,4.0,2.1510550758287095,5323730,equity_parkinson_variance,global,observation,2016-01-01,400
82,1.0,0.5945045198414641,5322205,equity_parkinson_variance,global,observation,2016-01-01,400
82,1.5,0.5761416314511426,5322205,equity_parkinson_variance,global,observation,2016-01-01,400
82,2.0,0.6236415192673889,5322205,equity_parkinson_variance,global,observation,2016-01-01,400
82,3.0,0.9769318708863733,5322205,equity_parkinson_variance,global,observation,2016-01-01,400
82,4.0,2.1554147701943047,5322205,equity_parkinson_variance,global,observation,2016-01-01,400
83,1.0,0.5956117238088425,5320680,equity_parkinson_variance,global,observation,2016-01-01,400
83,1.5,0.5777770466874553,5320680,equity_parkinson_variance,global,observation,2016-01-01,400
83,2.0,0.6260774173085325,5320680,equity_parkinson_variance,global,observation,2016-01-01,400
83,3.0,0.9831817072004847,5320680,equity_parkinson_variance,global,observation,2016-01-01,400
83,4.0,2.1756296642485995,5320680,equity_parkinson_variance,global,observation,2016-01-01,400
84,1.0,0.5963324844597173,5319155,equity_parkinson_variance,global,observation,2016-01-01,400
84,1.5,0.578597628682866,5319155,equity_parkinson_variance,global,observation,2016-01-01,400
84,2.0,0.6269010793716139,5319155,equity_parkinson_variance,global,observation,2016-01-01,400
84,3.0,0.9832300688356796,5319155,equity_parkinson_variance,global,observation,2016-01-01,400
84,4.0,2.170691146528068,5319155,equity_parkinson_variance,global,observation,2016-01-01,400
85,1.0,0.5970197971733635,5317630,equity_parkinson_variance,global,observation,2016-01-01,400
85,1.5,0.5796301760056666,5317630,equity_parkinson_variance,global,observation,2016-01-01,400
85,2.0,0.6283803658199043,5317630,equity_parkinson_variance,global,observation,2016-01-01,400
85,3.0,0.9866064699149361,5317630,equity_parkinson_variance,global,observation,2016-01-01,400
85,4.0,2.1824723210142003,5317630,equity_parkinson_variance,global,observation,2016-01-01,400
86,1.0,0.5979875390555103,5316105,equity_parkinson_variance,global,observation,2016-01-01,400
86,1.5,0.5808136630490802,5316105,equity_parkinson_variance,global,observation,2016-01-01,400
86,2.0,0.6298124942714272,5316105,equity_parkinson_variance,global,observation,2016-01-01,400
86,3.0,0.9887024878168778,5316105,equity_parkinson_variance,global,observation,2016-01-01,400
86,4.0,2.182914421980844,5316105,equity_parkinson_variance,global,observation,2016-01-01,400
87,1.0,0.5986069658300766,5314580,equity_parkinson_variance,global,observation,2016-01-01,400
87,1.5,0.5817170031443379,5314580,equity_parkinson_variance,global,observation,2016-01-01,400
87,2.0,0.6310554093893477,5314580,equity_parkinson_variance,global,observation,2016-01-01,400
87,3.0,0.9911968364103466,5314580,equity_parkinson_variance,global,observation,2016-01-01,400
87,4.0,2.190582912417149,5314580,equity_parkinson_variance,global,observation,2016-01-01,400
88,1.0,0.5992674159777474,5313055,equity_parkinson_variance,global,observation,2016-01-01,400
88,1.5,0.582661778423432,5313055,equity_parkinson_variance,global,observation,2016-01-01,400
88,2.0,0.6323183326311624,5313055,equity_parkinson_variance,global,observation,2016-01-01,400
88,3.0,0.9931775644399855,5313055,equity_parkinson_variance,global,observation,2016-01-01,400
88,4.0,2.1927250232262714,5313055,equity_parkinson_variance,global,observation,2016-01-01,400
89,1.0,0.5996803414474979,5311530,equity_parkinson_variance,global,observation,2016-01-01,400
89,1.5,0.5832427140231824,5311530,equity_parkinson_variance,global,observation,2016-01-01,400
89,2.0,0.6331228562826791,5311530,equity_parkinson_variance,global,observation,2016-01-01,400
89,3.0,0.9949468422577148,5311530,equity_parkinson_variance,global,observation,2016-01-01,400
89,4.0,2.197813149957288,5311530,equity_parkinson_variance,global,observation,2016-01-01,400
90,1.0,0.6002976015582491,5310005,equity_parkinson_variance,global,observation,2016-01-01,400
90,1.5,0.5839483403166997,5310005,equity_parkinson_variance,global,observation,2016-01-01,400
90,2.0,0.6338830225442463,5310005,equity_parkinson_variance,global,observation,2016-01-01,400
90,3.0,0.9954241336736478,5310005,equity_parkinson_variance,global,observation,2016-01-01,400
90,4.0,2.1936427317943767,5310005,equity_parkinson_variance,global,observation,2016-01-01,400
91,1.0,0.6004171033375553,5308480,equity_parkinson_variance,global,observation,2016-01-01,400
91,1.5,0.5838680539006825,5308480,equity_parkinson_variance,global,observation,2016-01-01,400
91,2.0,0.6335051163823557,5308480,equity_parkinson_variance,global,observation,2016-01-01,400
91,3.0,0.9943297373658879,5308480,equity_parkinson_variance,global,observation,2016-01-01,400
91,4.0,2.1951098362016683,5308480,equity_parkinson_variance,global,observation,2016-01-01,400
92,1.0,0.6000883923010005,5306955,equity_parkinson_variance,global,observation,2016-01-01,400
92,1.5,0.5833890958787976,5306955,equity_parkinson_variance,global,observation,2016-01-01,400
92,2.0,0.6327830950074896,5306955,equity_parkinson_variance,global,observation,2016-01-01,400
92,3.0,0.9922570736527707,5306955,equity_parkinson_variance,global,observation,2016-01-01,400
92,4.0,2.1855354468402477,5306955,equity_parkinson_variance,global,observation,2016-01-01,400
93,1.0,0.6011701334203841,5305430,equity_parkinson_variance,global,observation,2016-01-01,400
93,1.5,0.5848904225027338,5305430,equity_parkinson_variance,global,observation,2016-01-01,400
93,2.0,0.634880508473589,5305430,equity_parkinson_variance,global,observation,2016-01-01,400
93,3.0,0.9968928341977422,5305430,equity_parkinson_variance,global,observation,2016-01-01,400
93,4.0,2.1983643560616857,5305430,equity_parkinson_variance,global,observation,2016-01-01,400
94,1.0,0.601670378234401,5303905,equity_parkinson_variance,global,observation,2016-01-01,400
94,1.5,0.5854903061894711,5303905,equity_parkinson_variance,global,observation,2016-01-01,400
94,2.0,0.6355460693426807,5303905,equity_parkinson_variance,global,observation,2016-01-01,400
94,3.0,0.9977329560923981,5303905,equity_parkinson_variance,global,observation,2016-01-01,400
94,4.0,2.2016962913089246,5303905,equity_parkinson_variance,global,observation,2016-01-01,400
95,1.0,0.6020098058623417,5302380,equity_parkinson_variance,global,observation,2016-01-01,400
95,1.5,0.5860333325332,5302380,equity_parkinson_variance,global,observation,2016-01-01,400
95,2.0,0.636353615833331,5302380,equity_parkinson_variance,global,observation,2016-01-01,400
95,3.0,0.9994391896734249,5302380,equity_parkinson_variance,global,observation,2016-01-01,400
95,4.0,2.2058947093235997,5302380,equity_parkinson_variance,global,observation,2016-01-01,400
96,1.0,0.60201924588044,5300855,equity_parkinson_variance,global,observation,2016-01-01,400
96,1.5,0.5859273127627839,5300855,equity_parkinson_variance,global,observation,2016-01-01,400
96,2.0,0.6360048734087016,5300855,equity_parkinson_variance,global,observation,2016-01-01,400
96,3.0,0.997729397258649,5300855,equity_parkinson_variance,global,observation,2016-01-01,400
96,4.0,2.198926668686151,5300855,equity_parkinson_variance,global,observation,2016-01-01,400
