Lag,q,Moment,Observations,Table,Population
260,3.0,20.894930378193855,1437,crypto_realized_variance,BTT
260,4.0,124.0394883068725,1437,crypto_realized_variance,BTT
261,1.0,1.1853770407967918,1438,crypto_realized_variance,BTT
261,1.5,2.013967289776413,1438,crypto_realized_variance,BTT
261,2.0,4.052741379016121,1438,crypto_realized_variance,BTT
261,3.0,20.94593051232615,1438,crypto_realized_variance,BTT
261,4.0,124.38632492623769,1438,crypto_realized_variance,BTT
262,1.0,1.1888185518366596,1433,crypto_realized_variance,BTT
262,1.5,2.0149311232375537,1433,crypto_realized_variance,BTT
262,2.0,4.044151322649629,1433,crypto_realized_variance,BTT
262,3.0,20.809144513878234,1433,crypto_realized_variance,BTT
262,4.0,122.99894760720596,1433,crypto_realized_variance,BTT
263,1.0,1.1898039373295208,1434,crypto_realized_variance,BTT
263,1.5,2.0059753812296583,1434,crypto_realized_variance,BTT
263,2.0,4.008245044004941,1434,crypto_realized_variance,BTT
263,3.0,20.462233718923624,1434,crypto_realized_variance,BTT
263,4.0,120.00410686687184,1434,crypto_realized_variance,BTT
264,1.0,1.1937558585569188,1433,crypto_realized_variance,BTT
264,1.5,2.011725934134914,1433,crypto_realized_variance,BTT
264,2.0,4.012351406677207,1433,crypto_realized_variance,BTT
264,3.0,20.415514779970273,1433,crypto_realized_variance,BTT
264,4.0,119.49578795216895,1433,crypto_realized_variance,BTT
265,1.0,1.1806069490073112,1431,crypto_realized_variance,BTT
265,1.5,1.9853355007225209,1431,crypto_realized_variance,BTT
265,2.0,3.947935468346133,1431,crypto_realized_variance,BTT
265,3.0,19.93300982284919,1431,crypto_realized_variance,BTT
265,4.0,115.60143267455393,1431,crypto_realized_variance,BTT
266,1.0,1.1730331154918923,1431,crypto_realized_variance,BTT
266,1.5,1.9738218124983407,1431,crypto_realized_variance,BTT
266,2.0,3.931316549096881,1431,crypto_realized_variance,BTT
266,3.0,19.88696592522217,1431,crypto_realized_variance,BTT
266,4.0,115.51121962594056,1431,crypto_realized_variance,BTT
267,1.0,1.1845951389697416,1431,crypto_realized_variance,BTT
267,1.5,1.9903785784810606,1431,crypto_realized_variance,BTT
267,2.0,3.9484142044394863,1431,crypto_realized_variance,BTT
267,3.0,19.824787453231828,1431,crypto_realized_variance,BTT
267,4.0,114.48301530314546,1431,crypto_realized_variance,BTT
268,1.0,1.184695010906845,1433,crypto_realized_variance,BTT
268,1.5,1.9837702484993676,1433,crypto_realized_variance,BTT
268,2.0,3.914712909079002,1433,crypto_realized_variance,BTT
268,3.0,19.418432820791107,1433,crypto_realized_variance,BTT
268,4.0,110.88092824215276,1433,crypto_realized_variance,BTT
269,1.0,1.1869517530248337,1427,crypto_realized_variance,BTT
269,1.5,1.9852751784921563,1427,crypto_realized_variance,BTT
269,2.0,3.914581742928964,1427,crypto_realized_variance,BTT
269,3.0,19.418302987066628,1427,crypto_realized_variance,BTT
269,4.0,111.03275411744278,1427,crypto_realized_variance,BTT
270,1.0,1.1766766655196612,1429,crypto_realized_variance,BTT
270,1.5,1.9721009014236874,1429,crypto_realized_variance,BTT
270,2.0,3.892841302790997,1429,crypto_realized_variance,BTT
270,3.0,19.277824701961336,1429,crypto_realized_variance,BTT
270,4.0,109.73995390560471,1429,crypto_realized_variance,BTT
271,1.0,1.1917192098056755,1428,crypto_realized_variance,BTT
271,1.5,1.9998959905604976,1428,crypto_realized_variance,BTT
271,2.0,3.958410900608261,1428,crypto_realized_variance,BTT
271,3.0,19.706927480430668,1428,crypto_realized_variance,BTT
271,4.0,112.41574637266778,1428,crypto_realized_variance,BTT
272,1.0,1.1811290258905685,1426,crypto_realized_variance,BTT
272,1.5,1.9725480453454898,1426,crypto_realized_variance,BTT
272,2.0,3.8935436409141113,1426,crypto_realized_variance,BTT
272,3.0,19.367034403666338,1426,crypto_realized_variance,BTT
272,4.0,110.60298463957173,1426,crypto_realized_variance,BTT
273,1.0,1.1705692370647445,1426,crypto_realized_variance,BTT
273,1.5,1.9679727298944316,1426,crypto_realized_variance,BTT
273,2.0,3.9174227974502704,1426,crypto_realized_variance,BTT
273,3.0,19.77590118139178,1426,crypto_realized_variance,BTT
273,4.0,114.31077181159614,1426,crypto_realized_variance,BTT
274,1.0,1.18886424261847,1424,crypto_realized_variance,BTT
274,1.5,1.9923172820575665,1424,crypto_realized_variance,BTT
274,2.0,3.957668398132646,1424,crypto_realized_variance,BTT
274,3.0,20.011355735470826,1424,crypto_realized_variance,BTT
274,4.0,116.38999539651107,1424,crypto_realized_variance,BTT
275,1.0,1.1828025911293814,1428,crypto_realized_variance,BTT
275,1.5,1.9822154221630224,1428,crypto_realized_variance,BTT
275,2.0,3.9423307423595855,1428,crypto_realized_variance,BTT
275,3.0,20.034845699620362,1428,crypto_realized_variance,BTT
275,4.0,117.36933887485571,1428,crypto_realized_variance,BTT
276,1.0,1.1748376275623231,1423,crypto_realized_variance,BTT
276,1.5,1.9822433179797414,1423,crypto_realized_variance,BTT
276,2.0,3.965332950432884,1423,crypto_realized_variance,BTT
276,3.0,20.331919938835416,1423,crypto_realized_variance,BTT
276,4.0,120.0387681191249,1423,crypto_realized_variance,BTT
277,1.0,1.1765383844501818,1422,crypto_realized_variance,BTT
277,1.5,1.9847991121329218,1422,crypto_realized_variance,BTT
277,2.0,3.9826317178619814,1422,crypto_realized_variance,BTT
277,3.0,20.62860299771415,1422,crypto_realized_variance,BTT
277,4.0,123.13224981184861,1422,crypto_realized_variance,BTT
278,1.0,1.1958087005421838,1419,crypto_realized_variance,BTT
278,1.5,2.019478178631814,1419,crypto_realized_variance,BTT
278,2.0,4.05391513566679,1419,crypto_realized_variance,BTT
278,3.0,21.044778773775914,1419,crypto_realized_variance,BTT
278,4.0,126.06492561235586,1419,crypto_realized_variance,BTT
279,1.0,1.1903986859433981,1420,crypto_realized_variance,BTT
279,1.5,2.0153968231228756,1420,crypto_realized_variance,BTT
279,2.0,4.058870675228623,1420,crypto_realized_variance,BTT
279,3.0,21.234244906597844,1420,crypto_realized_variance,BTT
279,4.0,128.3508480766882,1420,crypto_realized_variance,BTT
280,1.0,1.1938146998778907,1418,crypto_realized_variance,BTT
280,1.5,2.022798206027456,1418,crypto_realized_variance,BTT
280,2.0,4.075761542148059,1418,crypto_realized_variance,BTT
280,3.0,21.34401771987056,1418,crypto_realized_variance,BTT
280,4.0,129.20891876247333,1418,crypto_realized_variance,BTT
281,1.0,1.1986758403252373,1416,crypto_realized_variance,BTT
281,1.5,2.030253590103174,1416,crypto_realized_variance,BTT
281,2.0,4.095808867248488,1416,crypto_realized_variance,BTT
281,3.0,21.586486678415575,1416,crypto_realized_variance,BTT
281,4.0,131.71347596050984,1416,crypto_realized_variance,BTT
282,1.0,1.1929702754585731,1417,crypto_realized_variance,BTT
282,1.5,2.018395943012581,1417,crypto_realized_variance,BTT
282,2.0,4.066411160460332,1417,crypto_realized_variance,BTT
282,3.0,21.357291056909617,1417,crypto_realized_variance,BTT
282,4.0,129.89861255844434,1417,crypto_realized_variance,BTT
283,1.0,1.1964604574583162,1411,crypto_realized_variance,BTT
283,1.5,2.0230229128975483,1411,crypto_realized_variance,BTT
283,2.0,4.066958739669684,1411,crypto_realized_variance,BTT
283,3.0,21.24725983630132,1411,crypto_realized_variance,BTT
283,4.0,128.65092542147082,1411,crypto_realized_variance,BTT
284,1.0,1.1909652939413289,1414,crypto_realized_variance,BTT
284,1.5,2.0061637191513846,1414,crypto_realized_variance,BTT
284,2.0,4.010809923820844,1414,crypto_realized_variance,BTT
284,3.0,20.721117057780507,1414,crypto_realized_variance,BTT
284,4.0,124.06212920435352,1414,crypto_realized_variance,BTT
285,1.0,1.187505379428578,1412,crypto_realized_variance,BTT
285,1.5,1.9949697167418199,1412,crypto_realized_variance,BTT
285,2.0,3.9758145735739836,1412,crypto_realized_variance,BTT
285,3.0,20.385793380658182,1412,crypto_realized_variance,BTT
285,4.0,121.05363823090858,1412,crypto_realized_variance,BTT
286,1.0,1.1856149113411056,1410,crypto_realized_variance,BTT
286,1.5,1.9744812808697199,1410,crypto_realized_variance,BTT
286,2.0,3.8992188425351406,1410,crypto_realized_variance,BTT
286,3.0,19.655211305500796,1410,crypto_realized_variance,BTT
286,4.0,114.76285534015517,1410,crypto_realized_variance,BTT
287,1.0,1.1721028366024375,1407,crypto_realized_variance,BTT
287,1.5,1.9400659323746936,1407,crypto_realized_variance,BTT
287,2.0,3.8096479399315757,1407,crypto_realized_variance,BTT
287,3.0,18.974396692961932,1407,crypto_realized_variance,BTT
287,4.0,109.26461935937073,1407,crypto_realized_variance,BTT
288,1.0,1.171224316524019,1408,crypto_realized_variance,BTT
288,1.5,1.9211744881185397,1408,crypto_realized_variance,BTT
288,2.0,3.7348221614989665,1408,crypto_realized_variance,BTT
288,3.0,18.27346167468149,1408,crypto_realized_variance,BTT
288,4.0,103.45985012796417,1408,crypto_realized_variance,BTT
289,1.0,1.1555397024364027,1409,crypto_realized_variance,BTT
289,1.5,1.8924274384467958,1409,crypto_realized_variance,BTT
289,2.0,3.671540807831448,1409,crypto_realized_variance,BTT
289,3.0,17.81509154826349,1409,crypto_realized_variance,BTT
289,4.0,99.62737385993799,1409,crypto_realized_variance,BTT
290,1.0,1.1585476656402152,1404,crypto_realized_variance,BTT
290,1.5,1.8916350623331033,1404,crypto_realized_variance,BTT
290,2.0,3.6547487086696995,1404,crypto_realized_variance,BTT
290,3.0,17.5267503194738,1404,crypto_realized_variance,BTT
290,4.0,96.50318364769046,1404,crypto_realized_variance,BTT
291,1.0,1.145359829630865,1407,crypto_realized_variance,BTT
291,1.5,1.8618801505873535,1407,crypto_realized_variance,BTT
291,2.0,3.577575073043806,1407,crypto_realized_variance,BTT
291,3.0,16.95319727178248,1407,crypto_realized_variance,BTT
291,4.0,92.12353894026847,1407,crypto_realized_variance,BTT
292,1.0,1.1387948638646592,1406,crypto_realized_variance,BTT
292,1.5,1.8572631202802774,1406,crypto_realized_variance,BTT
292,2.0,3.585743630236451,1406,crypto_realized_variance,BTT
292,3.0,17.123386404669947,1406,crypto_realized_variance,BTT
292,4.0,93.49090484275843,1406,crypto_realized_variance,BTT
293,1.0,1.140035414314201,1404,crypto_realized_variance,BTT
293,1.5,1.8507469781196604,1404,crypto_realized_variance,BTT
293,2.0,3.553990451701317,1404,crypto_realized_variance,BTT
293,3.0,16.81406126943286,1404,crypto_realized_variance,BTT
293,4.0,91.0396593887424,1404,crypto_realized_variance,BTT
294,1.0,1.1353069359118249,1401,crypto_realized_variance,BTT
294,1.5,1.8463448335604575,1401,crypto_realized_variance,BTT
294,2.0,3.5504250042500476,1401,crypto_realized_variance,BTT
294,3.0,16.783016018144444,1401,crypto_realized_variance,BTT
294,4.0,90.56380663474928,1401,crypto_realized_variance,BTT
295,1.0,1.1283087817876043,1404,crypto_realized_variance,BTT
295,1.5,1.8398546046158382,1404,crypto_realized_variance,BTT
295,2.0,3.548214210060301,1404,crypto_realized_variance,BTT
295,3.0,16.84555746582748,1404,crypto_realized_variance,BTT
295,4.0,91.2132384517671,1404,crypto_realized_variance,BTT
296,1.0,1.1262817955259015,1400,crypto_realized_variance,BTT
296,1.5,1.8266385580716697,1400,crypto_realized_variance,BTT
296,2.0,3.5075599490484644,1400,crypto_realized_variance,BTT
296,3.0,16.592204178503557,1400,crypto_realized_variance,BTT
296,4.0,89.80987661862214,1400,crypto_realized_variance,BTT
297,1.0,1.1410305281843738,1401,crypto_realized_variance,BTT
297,1.5,1.857974731112843,1401,crypto_realized_variance,BTT
297,2.0,3.578943824660071,1401,crypto_realized_variance,BTT
297,3.0,17.051452971153243,1401,crypto_realized_variance,BTT
297,4.0,93.11289200192348,1401,crypto_realized_variance,BTT
298,1.0,1.140852091582698,1404,crypto_realized_variance,BTT
298,1.5,1.8549036599518358,1404,crypto_realized_variance,BTT
298,2.0,3.5697200945397167,1404,crypto_realized_variance,BTT
298,3.0,16.98149313211895,1404,crypto_realized_variance,BTT
298,4.0,92.62288070918551,1404,crypto_realized_variance,BTT
299,1.0,1.1321829816919424,1401,crypto_realized_variance,BTT
299,1.5,1.8399488461059503,1401,crypto_realized_variance,BTT
299,2.0,3.540583236969153,1401,crypto_realized_variance,BTT
299,3.0,16.862976915698724,1401,crypto_realized_variance,BTT
299,4.0,92.23333627435912,1401,crypto_realized_variance,BTT
300,1.0,1.1498598010577945,1402,crypto_realized_variance,BTT
300,1.5,1.8792893276752567,1402,crypto_realized_variance,BTT
300,2.0,3.6312707481687125,1402,crypto_realized_variance,BTT
300,3.0,17.38212925559522,1402,crypto_realized_variance,BTT
300,4.0,95.38082740854205,1402,crypto_realized_variance,BTT
301,1.0,1.145567531989537,1398,crypto_realized_variance,BTT
301,1.5,1.8649126867621935,1398,crypto_realized_variance,BTT
301,2.0,3.5897332326069282,1398,crypto_realized_variance,BTT
301,3.0,17.082643129544895,1398,crypto_realized_variance,BTT
301,4.0,93.33260970690063,1398,crypto_realized_variance,BTT
302,1.0,1.1526923459989529,1394,crypto_realized_variance,BTT
302,1.5,1.8726512832377902,1394,crypto_realized_variance,BTT
302,2.0,3.6007573186491832,1394,crypto_realized_variance,BTT
302,3.0,17.146787271405397,1394,crypto_realized_variance,BTT
302,4.0,93.80370018477737,1394,crypto_realized_variance,BTT
303,1.0,1.1626554638589108,1393,crypto_realized_variance,BTT
303,1.5,1.8884984504148263,1393,crypto_realized_variance,BTT
303,2.0,3.624514689824521,1393,crypto_realized_variance,BTT
303,3.0,17.218758164980713,1393,crypto_realized_variance,BTT
303,4.0,94.22256915187587,1393,crypto_realized_variance,BTT
304,1.0,1.1572318371323909,1392,crypto_realized_variance,BTT
304,1.5,1.8790605668240565,1392,crypto_realized_variance,BTT
304,2.0,3.6024300811462666,1392,crypto_realized_variance,BTT
304,3.0,17.048203368046952,1392,crypto_realized_variance,BTT
304,4.0,92.83582739388852,1392,crypto_realized_variance,BTT
305,1.0,1.1685279676294353,1394,crypto_realized_variance,BTT
305,1.5,1.9068661853602582,1394,crypto_realized_variance,BTT
305,2.0,3.667579644159199,1394,crypto_realized_variance,BTT
305,3.0,17.39888590370148,1394,crypto_realized_variance,BTT
305,4.0,94.82927849966313,1394,crypto_realized_variance,BTT
306,1.0,1.1701149933123605,1394,crypto_realized_variance,BTT
306,1.5,1.91358452992014,1394,crypto_realized_variance,BTT
306,2.0,3.683659658732052,1394,crypto_realized_variance,BTT
306,3.0,17.500850169891706,1394,crypto_realized_variance,BTT
306,4.0,95.74042103827536,1394,crypto_realized_variance,BTT
307,1.0,1.1732339597252568,1388,crypto_realized_variance,BTT
307,1.5,1.911061311714655,1388,crypto_realized_variance,BTT
307,2.0,3.6713643938397387,1388,crypto_realized_variance,BTT
307,3.0,17.386245952527343,1388,crypto_realized_variance,BTT
307,4.0,94.75498073968065,1388,crypto_realized_variance,BTT
308,1.0,1.1586710583524225,1390,crypto_realized_variance,BTT
308,1.5,1.8907973273284733,1390,crypto_realized_variance,BTT
308,2.0,3.6452345939486426,1390,crypto_realized_variance,BTT
308,3.0,17.406534151483207,1390,crypto_realized_variance,BTT
308,4.0,95.74241001299238,1390,crypto_realized_variance,BTT
309,1.0,1.1503959383029878,1388,crypto_realized_variance,BTT
309,1.5,1.8782908732355847,1388,crypto_realized_variance,BTT
309,2.0,3.6277526401517872,1388,crypto_realized_variance,BTT
309,3.0,17.428800016951598,1388,crypto_realized_variance,BTT
309,4.0,96.52081428563993,1388,crypto_realized_variance,BTT
310,1.0,1.1484668914363976,1387,crypto_realized_variance,BTT
310,1.5,1.8669975584328364,1387,crypto_realized_variance,BTT
310,2.0,3.5972688416970016,1387,crypto_realized_variance,BTT
310,3.0,17.268174881344997,1387,crypto_realized_variance,BTT
310,4.0,95.875786179979,1387,crypto_realized_variance,BTT
311,1.0,1.140088762495494,1385,crypto_realized_variance,BTT
311,1.5,1.857293702289034,1385,crypto_realized_variance,BTT
311,2.0,3.5838073900841247,1385,crypto_realized_variance,BTT
311,3.0,17.235930920591738,1385,crypto_realized_variance,BTT
311,4.0,95.90959983395983,1385,crypto_realized_variance,BTT
312,1.0,1.1438357023899253,1388,crypto_realized_variance,BTT
312,1.5,1.8651238173263645,1388,crypto_realized_variance,BTT
312,2.0,3.596105230895823,1388,crypto_realized_variance,BTT
312,3.0,17.264869143409353,1388,crypto_realized_variance,BTT
312,4.0,96.09159675195272,1388,crypto_realized_variance,BTT
313,1.0,1.1454300690844577,1385,crypto_realized_variance,BTT
313,1.5,1.859987672275872,1385,crypto_realized_variance,BTT
313,2.0,3.5722518213488135,1385,crypto_realized_variance,BTT
313,3.0,17.068906745265025,1385,crypto_realized_variance,BTT
313,4.0,94.87485098159355,1385,crypto_realized_variance,BTT
314,1.0,1.1551112307988796,1383,crypto_realized_variance,BTT
314,1.5,1.8775443150095878,1383,crypto_realized_variance,BTT
314,2.0,3.6129833796896627,1383,crypto_realized_variance,BTT
314,3.0,17.36077776802076,1383,crypto_realized_variance,BTT
314,4.0,97.15741306666142,1383,crypto_realized_variance,BTT
315,1.0,1.1552113100009824,1382,crypto_realized_variance,BTT
315,1.5,1.8746390173624956,1382,crypto_realized_variance,BTT
315,2.0,3.6034223659249474,1382,crypto_realized_variance,BTT
315,3.0,17.298993866335728,1382,crypto_realized_variance,BTT
315,4.0,96.65389760079617,1382,crypto_realized_variance,BTT
316,1.0,1.1464882437450163,1383,crypto_realized_variance,BTT
316,1.5,1.866345748323497,1383,crypto_realized_variance,BTT
316,2.0,3.592733772110713,1383,crypto_realized_variance,BTT
316,3.0,17.230109934209292,1383,crypto_realized_variance,BTT
316,4.0,96.00353525963085,1383,crypto_realized_variance,BTT
317,1.0,1.1612033259896255,1380,crypto_realized_variance,BTT
317,1.5,1.8827327570138552,1380,crypto_realized_variance,BTT
317,2.0,3.6153692312082817,1380,crypto_realized_variance,BTT
317,3.0,17.336131493657284,1380,crypto_realized_variance,BTT
317,4.0,96.85052129303469,1380,crypto_realized_variance,BTT
318,1.0,1.1616893594146538,1378,crypto_realized_variance,BTT
318,1.5,1.8828457717778118,1378,crypto_realized_variance,BTT
318,2.0,3.6088466721968477,1378,crypto_realized_variance,BTT
318,3.0,17.210355723640934,1378,crypto_realized_variance,BTT
318,4.0,95.58387540096608,1378,crypto_realized_variance,BTT
319,1.0,1.1705573525023563,1382,crypto_realized_variance,BTT
319,1.5,1.9042633214172793,1382,crypto_realized_variance,BTT
319,2.0,3.6609631749215623,1382,crypto_realized_variance,BTT
319,3.0,17.5247720470046,1382,crypto_realized_variance,BTT
319,4.0,97.48580565577073,1382,crypto_realized_variance,BTT
320,1.0,1.1634827877336262,1378,crypto_realized_variance,BTT
320,1.5,1.8848396058726287,1378,crypto_realized_variance,BTT
320,2.0,3.6095964001562755,1378,crypto_realized_variance,BTT
320,3.0,17.17783081341056,1378,crypto_realized_variance,BTT
320,4.0,95.11686337598162,1378,crypto_realized_variance,BTT
321,1.0,1.1446851892648882,1376,crypto_realized_variance,BTT
321,1.5,1.8638045856936458,1376,crypto_realized_variance,BTT
321,2.0,3.5937915684252704,1376,crypto_realized_variance,BTT
321,3.0,17.28319511459921,1376,crypto_realized_variance,BTT
321,4.0,96.26394382893706,1376,crypto_realized_variance,BTT
322,1.0,1.152675779542184,1375,crypto_realized_variance,BTT
322,1.5,1.8728690988571497,1375,crypto_realized_variance,BTT
322,2.0,3.603059762971321,1375,crypto_realized_variance,BTT
322,3.0,17.2379047209419,1375,crypto_realized_variance,BTT
322,4.0,95.48828414943061,1375,crypto_realized_variance,BTT
323,1.0,1.1497771623070245,1375,crypto_realized_variance,BTT
323,1.5,1.8625533779896426,1375,crypto_realized_variance,BTT
323,2.0,3.572862332243747,1375,crypto_realized_variance,BTT
323,3.0,17.018276045055345,1375,crypto_realized_variance,BTT
323,4.0,93.79704920434173,1375,crypto_realized_variance,BTT
324,1.0,1.166615857798231,1373,crypto_realized_variance,BTT
324,1.5,1.8961037159386347,1373,crypto_realized_variance,BTT
324,2.0,3.640692470166063,1373,crypto_realized_variance,BTT
324,3.0,17.313265661236972,1373,crypto_realized_variance,BTT
324,4.0,95.07864622084668,1373,crypto_realized_variance,BTT
325,1.0,1.1599147065352517,1374,crypto_realized_variance,BTT
325,1.5,1.8762874638105624,1374,crypto_realized_variance,BTT
325,2.0,3.5903208633854096,1374,crypto_realized_variance,BTT
325,3.0,17.036073904850145,1374,crypto_realized_variance,BTT
325,4.0,93.62522087702241,1374,crypto_realized_variance,BTT
326,1.0,1.1589750999560577,1376,crypto_realized_variance,BTT
326,1.5,1.8769853535600933,1376,crypto_realized_variance,BTT
326,2.0,3.589691593761344,1376,crypto_realized_variance,BTT
326,3.0,16.927391109613986,1376,crypto_realized_variance,BTT
326,4.0,92.2537564051991,1376,crypto_realized_variance,BTT
327,1.0,1.1618268971075425,1373,crypto_realized_variance,BTT
327,1.5,1.8892984557010843,1373,crypto_realized_variance,BTT
327,2.0,3.6268567880978755,1373,crypto_realized_variance,BTT
327,3.0,17.232951865447866,1373,crypto_realized_variance,BTT
327,4.0,94.6669112862832,1373,crypto_realized_variance,BTT
328,1.0,1.1587626235289203,1371,crypto_realized_variance,BTT
328,1.5,1.8777743913819507,1371,crypto_realized_variance,BTT
328,2.0,3.5971292311338305,1371,crypto_realized_variance,BTT
328,3.0,17.0859068649557,1371,crypto_realized_variance,BTT
328,4.0,93.95436807506918,1371,crypto_realized_variance,BTT
329,1.0,1.1556983262389247,1370,crypto_realized_variance,BTT
329,1.5,1.8756880629994694,1370,crypto_realized_variance,BTT
329,2.0,3.5939456601698963,1370,crypto_realized_variance,BTT
329,3.0,17.03936305036407,1370,crypto_realized_variance,BTT
329,4.0,93.57288012873005,1370,crypto_realized_variance,BTT
330,1.0,1.1518600953576583,1372,crypto_realized_variance,BTT
330,1.5,1.8609207591356043,1372,crypto_realized_variance,BTT
330,2.0,3.5586031116596177,1372,crypto_realized_variance,BTT
330,3.0,16.88752816686804,1372,crypto_realized_variance,BTT
330,4.0,93.00109099735704,1372,crypto_realized_variance,BTT
331,1.0,1.1523191915633937,1367,crypto_realized_variance,BTT
331,1.5,1.8633641713066993,1367,crypto_realized_variance,BTT
331,2.0,3.5625409925445646,1367,crypto_realized_variance,BTT
331,3.0,16.858948189523485,1367,crypto_realized_variance,BTT
331,4.0,92.44343834499882,1367,crypto_realized_variance,BTT
332,1.0,1.1508180244927393,1368,crypto_realized_variance,BTT
332,1.5,1.8529848391101482,1368,crypto_realized_variance,BTT
332,2.0,3.5278205385083434,1368,crypto_realized_variance,BTT
332,3.0,16.593495037285905,1368,crypto_realized_variance,BTT
332,4.0,90.68131748966864,1368,crypto_realized_variance,BTT
333,1.0,1.1412684961485762,1368,crypto_realized_variance,BTT
333,1.5,1.8381588567153813,1368,crypto_realized_variance,BTT
333,2.0,3.5023494489169416,1368,crypto_realized_variance,BTT
333,3.0,16.49255396495444,1368,crypto_realized_variance,BTT
333,4.0,90.14115563293548,1368,crypto_realized_variance,BTT
334,1.0,1.1468921784021617,1367,crypto_realized_variance,BTT
334,1.5,1.8471458281870816,1367,crypto_realized_variance,BTT
334,2.0,3.5165866812237927,1367,crypto_realized_variance,BTT
334,3.0,16.53839240777183,1367,crypto_realized_variance,BTT
334,4.0,90.39412517075331,1367,crypto_realized_variance,BTT
335,1.0,1.121899696688143,1363,crypto_realized_variance,BTT
335,1.5,1.801442790734853,1363,crypto_realized_variance,BTT
335,2.0,3.426334204001647,1363,crypto_realized_variance,BTT
335,3.0,16.107455435845093,1363,crypto_realized_variance,BTT
335,4.0,87.923203400952,1363,crypto_realized_variance,BTT
336,1.0,1.1144331689350575,1362,crypto_realized_variance,BTT
336,1.5,1.78797660312613,1362,crypto_realized_variance,BTT
336,2.0,3.407568938618176,1362,crypto_realized_variance,BTT
336,3.0,16.103516761822405,1362,crypto_realized_variance,BTT
336,4.0,88.223297357325,1362,crypto_realized_variance,BTT
337,1.0,1.1165119656212317,1365,crypto_realized_variance,BTT
337,1.5,1.783389089722065,1365,crypto_realized_variance,BTT
337,2.0,3.380561185853464,1365,crypto_realized_variance,BTT
337,3.0,15.79903450759911,1365,crypto_realized_variance,BTT
337,4.0,85.55251030807136,1365,crypto_realized_variance,BTT
338,1.0,1.118459478528758,1359,crypto_realized_variance,BTT
338,1.5,1.788769134836319,1359,crypto_realized_variance,BTT
338,2.0,3.387969272141852,1359,crypto_realized_variance,BTT
338,3.0,15.747910893142183,1359,crypto_realized_variance,BTT
338,4.0,84.58635766636152,1359,crypto_realized_variance,BTT
339,1.0,1.1313107280566637,1361,crypto_realized_variance,BTT
339,1.5,1.809485565410592,1361,crypto_realized_variance,BTT
339,2.0,3.4266392699781436,1361,crypto_realized_variance,BTT
339,3.0,15.954083106509541,1361,crypto_realized_variance,BTT
339,4.0,85.92859754847368,1361,crypto_realized_variance,BTT
340,1.0,1.135283733789205,1359,crypto_realized_variance,BTT
340,1.5,1.8121969032948158,1359,crypto_realized_variance,BTT
340,2.0,3.425374008077981,1359,crypto_realized_variance,BTT
340,3.0,15.910309399593586,1359,crypto_realized_variance,BTT
340,4.0,85.59608264378735,1359,crypto_realized_variance,BTT
341,1.0,1.1264760552645716,1359,crypto_realized_variance,BTT
341,1.5,1.8068097472173088,1359,crypto_realized_variance,BTT
341,2.0,3.4277690804480194,1359,crypto_realized_variance,BTT
341,3.0,16.01307349735091,1359,crypto_realized_variance,BTT
341,4.0,86.73155893516028,1359,crypto_realized_variance,BTT
342,1.0,1.1217156773630155,1356,crypto_realized_variance,BTT
342,1.5,1.7829646583214551,1356,crypto_realized_variance,BTT
342,2.0,3.3655175455141455,1356,crypto_realized_variance,BTT
342,3.0,15.6295239384065,1356,crypto_realized_variance,BTT
342,4.0,84.20254460528304,1356,crypto_realized_variance,BTT
343,1.0,1.1120704364938199,1356,crypto_realized_variance,BTT
343,1.5,1.7624887431637968,1356,crypto_realized_variance,BTT
343,2.0,3.318534108652544,1356,crypto_realized_variance,BTT
343,3.0,15.401385247701322,1356,crypto_realized_variance,BTT
343,4.0,83.24963428056962,1356,crypto_realized_variance,BTT
344,1.0,1.1172507054708334,1357,crypto_realized_variance,BTT
344,1.5,1.7661730687082495,1357,crypto_realized_variance,BTT
344,2.0,3.316514209779207,1357,crypto_realized_variance,BTT
344,3.0,15.343132893871124,1357,crypto_realized_variance,BTT
344,4.0,82.81005457874258,1357,crypto_realized_variance,BTT
345,1.0,1.1259374526335046,1350,crypto_realized_variance,BTT
345,1.5,1.778939262877134,1350,crypto_realized_variance,BTT
345,2.0,3.334504287632811,1350,crypto_realized_variance,BTT
345,3.0,15.366534971371108,1350,crypto_realized_variance,BTT
345,4.0,82.64364178044627,1350,crypto_realized_variance,BTT
346,1.0,1.1206570708048589,1352,crypto_realized_variance,BTT
346,1.5,1.7768755239943186,1352,crypto_realized_variance,BTT
346,2.0,3.342732340530988,1352,crypto_realized_variance,BTT
346,3.0,15.495878059593064,1352,crypto_realized_variance,BTT
346,4.0,83.92640601934545,1352,crypto_realized_variance,BTT
347,1.0,1.12367799104838,1352,crypto_realized_variance,BTT
347,1.5,1.7782972250844702,1352,crypto_realized_variance,BTT
347,2.0,3.3360493199358996,1352,crypto_realized_variance,BTT
347,3.0,15.386044441244639,1352,crypto_realized_variance,BTT
347,4.0,83.1101971669077,1352,crypto_realized_variance,BTT
348,1.0,1.1108851120477958,1348,crypto_realized_variance,BTT
348,1.5,1.7579233809955617,1348,crypto_realized_variance,BTT
348,2.0,3.2936451534807056,1348,crypto_realized_variance,BTT
348,3.0,15.142934226119023,1348,crypto_realized_variance,BTT
348,4.0,81.67787916745056,1348,crypto_realized_variance,BTT
349,1.0,1.105265617275949,1345,crypto_realized_variance,BTT
349,1.5,1.7314465939558892,1345,crypto_realized_variance,BTT
349,2.0,3.22459289836139,1345,crypto_realized_variance,BTT
